,galaxy_id,flux_75,flux_25,vmed_75,vmed_25,W80_75,W80_25,mean_gauss,is_AGN
2057,8274-6104,0.602899190996,0.132687756776,50.3194888687,-13.1789136886,540.335463271,218.051118216,1.31058020478,0.0
2058,8258-6104,0.607586224227,0.134928728509,78.474440946,-171.325878548,651.158146979,248.602236427,1.49738219895,0.0
2059,8252-6104,0.495683121263,0.149585916392,115.015974493,-51.5175718364,242.012779558,200.079872209,1.40921409214,0.0
2060,8259-6104,0.38105222906,0.157262366801,43.130990466,-40.7348242324,232.428115021,185.702875403,1.14312441534,0.0
2061,8244-6104,0.50619759563,0.110587756873,131.789137433,18.57028759,443.290734834,171.325878598,1.4,0.0
2062,8257-6104,0.0962569747686,0.0217053638854,107.82747609,-21.5654951585,160.543130994,46.7252396176,1.64444444444,0.0
2063,8440-6104,0.722326940968,0.186156465746,19.1693291236,-25.1597443598,391.773162948,228.83386582,1.31884057971,0.0
2064,8453-6104,0.389885216315,0.149770524389,100.039936154,-123.402555864,252.496006395,164.436900962,1.27966101695,0.0
2065,8611-6104,5.97554059119,0.227793810919,52.7156550029,1.19808311681,220.44728435,197.683706075,1.33487084871,0.0
2066,8083-6104,0.057278155361,0.0375547831721,127.895367465,-22.7635782256,135.083865818,49.4209265187,1.21052631579,0.0
2067,8138-6104,0.428199692086,0.114607629605,37.1405751304,-15.5750798229,243.210862625,188.099041538,1.13397129187,0.0
2068,8081-6104,0.535076884738,0.125994842708,124.001597496,-24.5607028262,408.546325888,193.49041534,1.35265700483,0.0
2069,8452-6104,0.184414190981,0.11537762536,79.3730032463,-68.2907347761,225.838658152,152.156549524,1.13957055215,0.0
2070,8132-6104,0.48125967555,0.0382638617054,27.5559105934,-86.8610223164,528.354632599,34.1453674129,1.41025641026,0.0
2071,8133-6104,0.556277575848,0.053031414778,94.6485623521,-62.3003194405,851.837060721,101.238019172,1.33980582524,0.0
2072,8134-6104,1.63248086555,0.199949226776,23.9616613921,-29.9520766283,225.239616618,198.881789142,1.18087855297,0.0
2073,8137-6104,1.40973096127,0.483408428618,450.479233286,-264.776357784,1384.98402559,236.022364222,2.0,0.0
2074,8247-6104,0.375903582941,0.0831474363014,39.5367412646,-44.3290734337,503.19488819,148.562300323,1.46303501946,0.0
2075,8140-6104,0.633200901836,0.124742589743,118.610223694,-29.9520766283,279.153354639,212.06070288,1.31168831169,0.0
2076,8626-6104,0.305346808198,0.111474691126,119.808306762,-37.140575031,268.370607035,144.968051121,1.27906976744,0.0
2077,8135-6104,0.345083188048,0.0681823714734,113.817891426,-92.2523961185,427.116613428,162.340255595,1.47867298578,0.0
2078,8612-6104,0.528780070092,0.231473034426,73.0830671439,-34.7444088968,301.916932914,230.031948887,1.14645308924,0.0
2079,8616-6104,0.285580442273,0.150941523013,145.567092705,-91.0543130513,267.172523967,173.722044732,1.23311897106,0.0
2080,8141-6104,0.134820741438,0.0387406139515,101.837060755,8.38658151952,298.322683713,45.5271565505,2.0,0.0
2081,8253-6104,0.373221404351,0.109276960992,70.6869010097,-22.7635782256,358.226837069,187.200479237,1.38111888112,0.0
2082,8263-6104,0.361160294602,0.134939628433,119.209265228,-87.46006385,335.463258793,192.891373806,1.30570902394,0.0
2083,8254-6104,0.317249618658,0.0668695932104,46.1261981338,5.99041538528,203.67412141,105.730830673,1.22289156627,0.0
2084,8448-6104,1.77081509522,0.474676644506,76.6773163453,4.96880492023e-08,230.031948887,201.277955276,1.18252126837,0.0
2085,8549-6104,1.65657148153,0.226744505991,32.3482428619,-16.77316289,295.926517578,232.428115021,1.17030567686,0.0
2086,8465-6104,0.238367617098,0.0552114296695,104.832268423,26.0583067595,373.202875408,35.6429712468,1.3625,0.0
2087,8552-6104,0.0634308133872,0.0442972901575,84.1653355148,-78.1749200798,135.383386584,76.3777955288,1.25,0.0
2088,8325-6104,0.13201459036,0.0565262931375,20.6669329575,-140.47523957,341.753194896,60.8027156563,1.40625,0.0
2089,8481-6104,,,,,,,,0.0
2090,8555-6104,1.18550936464,0.236359328856,104.832268423,-59.9041533063,551.118210875,258.785942498,1.51145038168,0.0
2091,8485-6104,0.0626956118548,0.0132470580571,109.624600691,-59.0055910059,97.6437699702,27.256389777,1.45833333333,0.0
2092,8551-6104,0.506006164151,0.126290647054,53.91373807,-72.484025511,323.482428122,186.601437704,1.46551724138,0.0
2093,8484-6104,2.55937265048,0.331819819566,41.9329073988,-5.99041528591,212.06070288,191.693290739,1.11698113208,0.0
2094,8447-6104,0.334500044619,0.0517035818027,90.1557508504,-67.6916932425,734.724440911,44.0295527166,1.69444444444,0.0
2095,8486-6104,0.484102106274,0.109446092995,53.0151757697,-14.3769967557,336.960862627,189.896166138,1.16666666667,0.0
2096,8318-6104,0.199425592652,0.120629968188,110.223642225,17.3722045229,246.805111826,167.731629397,1.01949860724,0.0
2097,8466-6104,0.989246984505,0.0250696117162,231.230032004,49.1214058016,107.827476041,22.7635782753,1.77069536424,0.0
2098,8554-6104,0.573565327339,0.154057699695,102.436102288,-143.170926471,466.653354643,213.258785947,1.33004926108,0.0
2099,8464-6104,0.195817878371,0.115317786428,73.0830671439,-8.08706065336,252.795527162,158.746006393,1.07534246575,0.0
2100,8320-6104,1.37887998188,0.250227295752,59.9041534056,-38.3386580981,208.466453679,184.504792336,1.23524656427,0.0
2101,8312-6104,0.144371120955,0.0787462664573,66.4936102748,-42.8314695998,193.789936106,104.532747606,1.25949367089,0.0
2102,8335-6104,0.478019285778,0.105891245753,70.6869010097,-4.79233221879,414.237220456,170.127795531,1.13440860215,0.0
2103,8606-6104,0.293141032332,0.0563108835805,85.0638978151,23.9616613921,52.7156549532,31.1501597451,1.0,0.0
2104,7957-6104,4.14244411297,0.535702029586,44.6285942999,-58.7060702391,222.843450484,201.277955276,1.39794520548,0.0
2105,8313-6104,2.9513880274,0.157464853278,50.3194888687,-21.5654951585,229.133386586,194.988019174,1.31587837838,0.0
2106,7962-6104,1.10029467631,0.351239517057,117.412140627,-82.0686900479,236.022364222,197.683706075,1.21329639889,0.0
2107,8330-6104,0.172472384233,0.0310745632759,141.673322736,-70.0878593768,135.982428118,20.0678913742,1.36111111111,0.0
2108,8315-6104,0.123752070987,0.0291024411514,79.0734824795,-57.507987172,176.118210866,37.1405750807,1.39393939394,0.0
2109,8604-6104,0.686491328967,0.185876637366,88.6581470165,-224.640575035,416.333865824,239.01757189,1.16129032258,0.0
2110,8601-6104,0.668791548372,0.183244483458,122.803514429,-75.4792331788,358.226837069,200.379392976,1.37822878229,0.0
2111,7960-6104,0.557100007076,0.11172220265,90.7547923839,20.3674121907,277.655750805,92.8514377017,1.2,0.0
2112,8655-6104,0.129762347971,0.0525164315158,47.9233227344,-98.2428114541,242.012779558,45.5271565505,1.41176470588,0.0
2113,8623-6104,0.477435985174,0.16300811095,218.051118265,-25.7587858934,302.515974447,200.678913742,1.56293222683,0.0
2114,8156-6104,0.245424156155,0.0858001601651,76.0782748117,4.96880492307e-08,315.994408953,156.050319492,1.12790697674,0.0
2115,8567-6104,0.161564150575,0.035987747601,138.079073535,-42.531948833,190.794728439,21.8650159749,1.3125,0.0
2116,8077-6104,0.485747988118,0.260076195427,50.3194888687,-29.9520766283,233.626198088,186.900958471,1.17815741306,0.0
2117,8078-6104,0.300669139243,0.151346020263,58.7060703385,-1.19808301743,384.584664545,225.239616618,1.21818181818,0.0
2118,8086-6104,0.652603346401,0.162601105425,81.170127847,-15.2755590561,226.437699685,200.079872209,1.17219917012,0.0
2119,8566-6104,0.689692757602,0.082000056247,159.94408951,13.7779553216,619.4089457,102.436102239,1.64788732394,0.0
2120,8155-6104,0.285499342428,0.142586280501,68.5902556422,-55.1118210378,233.626198088,178.214856234,1.14090909091,0.0
2121,8147-6104,0.299512635802,0.154925260964,40.7348243317,-38.3386580981,224.041533551,172.523961665,1.07604017217,0.0
2122,8146-6104,0.259646655254,0.0754806410653,79.0734824795,-134.185303468,458.865814707,116.813099044,1.3641025641,0.0
2123,8728-6104,1.03362779649,0.228211661494,11.9808307209,1.19808311681,204.872204477,185.702875403,1.13963039014,0.0
2124,8145-6104,1.47604624931,0.274470269164,67.0926518083,-25.1597443598,221.645367417,194.089456873,1.13152804642,0.0
2125,8149-6104,0.925357517096,0.211122475172,39.5367412646,-39.5367411652,208.466453679,183.306709269,1.07549019608,0.0
2126,8713-6104,0.721801838046,0.414317791278,92.2523962178,-45.227635734,255.191693296,198.881789142,1.25450180072,0.0
2127,8084-6104,0.300974655783,0.0809567739087,125.199680564,-118.610223595,382.188498411,137.779552719,1.41007194245,0.0
2128,8726-6104,0.16223932023,0.0546707280797,141.37380197,57.5079872714,133.586261984,39.5367412149,1.34782608696,0.0
2129,8719-6104,0.888069774231,0.246721179965,38.3386581975,-4.79233221879,226.437699685,194.089456873,1.14957983193,0.0
2130,8461-6104,0.0674309164635,0.0265423145731,135.083865867,-80.5710862141,103.634185306,22.4640575085,1.31818181818,0.0
2131,8718-6104,0.99802776537,0.195812669893,45.5271566002,-15.5750798229,259.384984031,210.862619813,1.20143884892,0.0
2132,8721-6104,0.690056258723,0.0955264074989,129.992012832,-111.421725192,596.046325892,149.76038339,1.32388663968,0.0
2133,8725-6104,0.123821685227,0.060150050437,26.9568690599,-105.13178909,138.678115019,29.952076678,1.57894736842,0.0
2134,8458-6104,0.381864031211,0.128248193733,44.3290735331,-19.1693290242,271.365814702,169.528753997,1.16949152542,0.0
2135,10001-6104,0.889672258819,0.224625548278,116.813099094,-47.0247603347,726.337859441,309.105431317,1.38554216867,0.0
2136,8456-6104,0.166252348826,0.0587242773279,2.09664541715,-220.147763533,149.161341856,37.1405750807,1.40476190476,0.0
2137,8715-6104,0.491836427541,0.0717920564224,113.218849892,-42.531948833,467.85143771,62.3003194902,1.44186046512,0.0
2138,8455-6104,0.292181399566,0.0144677656773,41.0343450985,-96.1461660866,122.503993613,16.7731629397,1.40476190476,0.0
2139,8568-6104,0.461732673231,0.0977730792591,110.223642225,-55.1118210378,379.792332277,131.789137383,1.25239616613,0.0
2140,8462-6104,0.628177041266,0.174472472679,23.9616613921,-15.5750798229,220.44728435,185.702875403,1.19663418955,0.0
2141,8255-6104,1.17925906401,0.294879444679,198.582268425,-182.408146919,837.759584683,331.269968058,1.42,0.0
2142,8338-6104,1.53892546815,0.185643261333,73.0830671439,-43.1309903666,229.73242812,202.476038343,1.24558303887,0.0
2143,8262-6104,0.290602533603,0.142779116961,178.51437705,-195.287539891,325.878594256,165.335463262,1.27195467422,0.0
2144,8450-6104,0.644077228885,0.1389264567,87.1605431826,-43.1309903666,416.333865824,197.683706075,1.30350194553,0.0
2145,8454-6104,0.545772727513,0.248098832633,63.498402607,-14.3769967557,275.858626204,189.297124605,1.24625935162,0.0
2146,8716-6104,0.462763259355,0.0763658502291,176.118210916,4.79233231816,498.402555921,100.638977638,1.48780487805,0.0
2147,8717-6104,0.163300083544,0.065008485207,115.615016027,-95.2476037863,396.565495216,50.319488819,2.0,0.0
2148,8239-6104,0.11324787415,0.0650233650346,136.581469701,-83.2667731151,135.982428118,73.6821086278,1.22857142857,0.0
2149,8724-6104,0.386200093408,0.094909860869,95.2476038856,26.3578275263,372.903354641,193.49041534,1.62264150943,0.0
2150,8714-6104,0.884320871585,0.144367158835,41.3338658653,-5.99041528591,222.843450484,190.495207672,1.09312638581,0.0
2151,8711-6104,0.101013684779,0.0492598718343,112.619808359,-81.4696485144,146.166134188,92.2523961681,1.44,0.0
2152,8241-6104,0.0861540449361,0.0447880803968,100.039936154,-94.0495207191,150.65894569,42.2324281159,1.32352941176,0.0
2153,8720-6104,1.26487740155,0.230297887094,23.0630990917,-63.4984025076,209.664536746,188.099041538,1.27070063694,0.0
2154,8591-6104,0.302531870743,0.15266132483,69.7883387094,-64.9960063415,275.559105437,184.504792336,1.17087155963,0.0
2155,8949-6104,0.115896864123,0.0192707223452,50.3194888687,-5.99041528591,88.6581469668,34.7444089464,1.28888888889,0.0
2156,8952-6104,1.26487338532,0.47687507413,26.3578275263,-4.79233221879,236.022364222,203.67412141,1.22141119221,0.0
2157,8600-6104,1.7732055319,0.25938291435,117.412140627,-79.0734823802,224.041533551,194.089456873,1.1980474198,0.0
2158,8934-6104,0.123370359924,0.0509549040129,-32.3482427625,-49.1214057022,131.489616616,52.7156549532,1.3125,0.0
2159,8333-6104,0.104660982135,0.0485726140131,76.3777955785,-102.735622956,527.156549532,36.5415335471,1.78571428571,0.0
2160,8547-6104,0.317663801722,0.0979252645081,58.7060703385,-26.3578274269,281.549520773,156.050319492,1.1780104712,0.0
2161,8979-6104,0.186859931703,0.0959978445387,79.0734824795,-22.7635782256,245.607028759,144.968051121,1.1503164557,0.0
2162,8595-6104,0.814811476481,0.182851058611,48.2228435012,-14.077475989,292.631789144,191.393769972,1.64102564103,0.0
2163,8987-6104,0.817695903313,0.30718774932,76.6773163453,-106.629392924,417.531948891,252.795527162,1.14509246088,0.0
2164,8942-6104,0.481529800133,0.116001029292,65.8945687412,-58.7060702391,358.226837069,161.741214061,1.19829424307,0.0
2165,8943-6104,0.30419994332,0.0537833991147,50.3194888687,-149.76038334,576.277955284,67.0926517587,1.95384615385,0.0
2166,8948-6104,1.30161583337,0.0460486581494,-1.19808301743,-478.634185264,454.373003205,28.7539936109,1.84622144112,0.0
2167,8939-6104,0.354434066641,0.034385671268,61.1022364727,-76.6773162459,88.6581469668,18.2707667736,1.59708737864,0.0
2168,8946-6104,0.612491015052,0.146924937732,189.297124654,-278.254792289,510.982428126,199.780351442,1.8625,0.0
2169,8947-6104,0.742947501879,0.117692446934,57.8075080382,-17.6717251903,577.775559118,105.431309906,1.75,0.0
2170,8945-6104,0.473562042011,0.159106029458,101.837060755,-64.6964855747,391.773162948,220.44728435,1.19294117647,0.0
2171,8980-6104,0.409454366683,0.126415776383,70.6869010097,-106.03035139,366.313897772,154.552715658,1.34210526316,0.0
2172,8597-6104,0.590993693707,0.149983514048,51.5175719358,-62.3003194405,226.437699685,185.702875403,1.10651828299,0.0
2173,8950-6104,0.0843599055765,0.0565924907655,-56.0103833381,-103.933706023,112.020766776,65.8945686915,1.125,0.0
2174,8931-6104,0.216938913479,0.0823510426027,72.4840256104,-18.5702874907,251.597444095,131.789137383,1.08620689655,0.0
2175,9042-6104,0.501519643042,0.0293009025922,12.2803514877,-96.7452076202,337.559904161,38.3386581478,1.86,0.0
2176,9026-6104,0.665973368447,0.203986476254,134.185303567,-83.8658146486,372.603833874,246.805111826,1.29568106312,0.0
2177,9002-6104,0.424746412336,0.160007385191,135.383386634,88.6581470165,412.140575089,14.976038339,1.33333333333,0.0
2178,8613-6104,0.614830715626,0.188641143138,34.1453674626,-100.638977588,436.102236431,267.771565501,1.26940639269,0.0
2179,9041-6104,1.13025554109,0.206817287889,75.4792332782,-41.9329072995,248.003194894,198.881789142,1.23399558499,0.0
2180,8553-6104,0.670242555299,0.0885520121357,101.837060755,-44.3290734337,449.28115017,41.9329073492,1.5041322314,0.0
2181,7443-9101,0.958005891147,0.224819655772,76.6773163453,-23.9616612927,219.249201283,184.504792336,1.46702412869,0.0
2182,7495-9101,0.538723798838,0.149845586194,34.7444089961,-27.555910494,197.683706075,172.523961665,1.2,0.0
2183,7815-9101,0.264317244053,0.138591684281,95.8466454192,-47.0247603347,197.683706075,160.543130994,1.11946902655,0.0
2184,8341-9101,0.856129273266,0.177988986682,135.383386634,-49.1214057022,226.437699685,189.297124605,1.26946778711,0.0
2185,8319-9101,0.360538501033,0.150377404143,56.3099042043,-27.555910494,238.418530357,182.108626202,1.23706070288,0.0
2186,8243-9101,2.44656242039,0.152811928924,43.130990466,-56.3099041049,212.06070288,189.297124605,1.29522024367,0.0
2187,8439-9101,0.371924240918,0.0866662891665,71.8849840768,-20.9664536249,209.664536746,144.968051121,1.13587487781,0.0
2188,8326-9101,0.611007551749,0.338571469104,97.0447284863,-40.7348242324,867.412140594,524.760383398,1.96,0.0
2189,8602-9101,1.16857861633,0.339308404344,70.6869010097,-34.7444088968,216.853035149,190.495207672,1.1935483871,0.0
2190,8588-9101,0.367151617898,0.192994776366,160.543131044,-134.185303468,319.888178921,199.780351442,1.13636363636,0.0
2191,8615-9101,0.296777526253,0.175768936233,118.610223694,-77.875399313,265.674920134,191.693290739,1.13378684807,0.0
2192,7991-9101,0.195520909921,0.106665553979,90.4552716172,-40.7348242324,210.862619813,160.543130994,1.1499364676,0.0
2193,7977-9101,0.378311143041,0.127193140723,20.6669329575,-103.334664489,271.964856236,180.910543135,1.26271186441,0.0
2194,7975-9101,0.335706329783,0.137668043984,88.6581470165,-74.2811501117,207.268370612,172.523961665,1.24441404469,0.0
2195,8459-9101,1.12504107518,0.164547147364,15.5750799222,-1.19808301743,200.079872209,179.712460068,1.22252010724,0.0
2196,8483-9101,0.298994750243,0.0661992097601,68.2907348755,-11.9808306215,328.873801924,119.508785945,1.18827160494,0.0
2197,8618-9101,0.144115102535,0.0652445444641,67.3921725751,4.79233231816,221.645367417,111.421725242,1.15878378378,0.0
2198,8317-9101,0.444666853094,0.145278278906,118.610223694,-63.4984025076,231.529552721,175.8186901,1.13344594595,0.0
2199,8261-9101,0.430541796158,0.0626742840716,123.402555963,-68.2907347761,495.407348254,50.319488819,1.19259259259,0.0
2200,8451-9101,0.177986751758,0.0225054405732,83.5662939812,-42.531948833,108.726038341,17.9712460068,1.25757575758,0.0
2201,8482-9101,0.589043882955,0.106650121832,92.2523962178,-57.507987172,352.236421733,125.798722047,1.2967032967,0.0
2202,8082-9101,0.230490637749,0.0956799539316,41.9329073988,5.99041538528,199.480830675,156.948881793,1.14863387978,0.0
2203,8143-9101,0.364027413828,0.135868709155,106.629393023,-55.1118210378,243.210862625,184.504792336,1.15980024969,0.0
2204,8256-9101,0.159864510086,0.0339284328218,76.6773163453,-149.76038334,307.308306716,37.1405750807,1.34615384615,0.0
2205,8249-9101,0.270343312226,0.0896553689275,153.654153408,-87.46006385,318.98961662,179.712460068,1.41666666667,0.0
2206,8274-9101,0.0877027040802,0.0359985544508,84.4648562816,-37.7396165646,152.755591058,65.295527158,1.29850746269,0.0
2207,8259-9101,1.93333394095,0.264033359414,41.9329073988,-7.18849835302,198.881789142,183.306709269,1.24419263456,0.0
2208,8244-9101,0.197929790847,0.10702601329,94.6485623521,-57.507987172,239.616613424,161.741214061,1.10287241149,0.0
